mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.7944906949996948,0.0005022287368774414,0.13143682479858398,0.005105018615722656,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9256724365895332,0.9836494544316067,0.9546609455105699,0.028988508921036715,15
0.6517606973648071,0.06253635883331299,0.13731539249420166,0.006234288215637207,0.8,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1}",0.9258322832246059,0.9834469279214486,0.9546396055730273,0.02880732234842137,16
1.3864521980285645,0.022305965423583984,0.11877655982971191,0.03358006477355957,0.8,0.1,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9316685234083242,0.9924345266726663,0.9620515250404953,0.03038300163217106,11
0.9633904695510864,0.03900015354156494,0.09237289428710938,0.0016639232635498047,0.8,0.1,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1}",0.9307575061977124,0.9925614861724484,0.9616594961850804,0.03090198998736804,12
1.0637938976287842,0.011683940887451172,0.08956396579742432,0.004777312278747559,0.8,0.1,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9351782508989925,0.9939952542747845,0.9645867525868885,0.029408501687895994,7
0.8704531192779541,0.012356758117675781,0.08568167686462402,0.0005023479461669922,0.8,0.1,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1}",0.9354236601807339,0.993447338249778,0.964435499215256,0.02901183903452209,9
1.8787802457809448,0.036508917808532715,0.1524059772491455,0.001245260238647461,0.8,0.1,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.9371645658405222,0.9966570295604205,0.9669107977004714,0.029746231859949124,3
1.5603294372558594,0.029830455780029297,0.15363919734954834,0.009267449378967285,0.8,0.1,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1}",0.9367926505923467,0.9966217375048757,0.9667071940486112,0.029914543456264486,4
0.703750729560852,0.010295510292053223,0.06340837478637695,0.004747867584228516,0.8,0.2,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9308717309584799,0.9914378035943283,0.961154767276404,0.030283036317924228,13
0.5402464866638184,0.007965803146362305,0.07370376586914062,0.011521577835083008,0.8,0.2,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1}",0.9295596231768049,0.9927276046963235,0.9611436139365641,0.03158399075975932,14
1.3739749193191528,0.016858935356140137,0.10145998001098633,0.013320207595825195,0.8,0.2,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9318672366578307,0.9958171335398628,0.9638421850988468,0.03197494844101606,10
1.003830075263977,0.01798832416534424,0.09799981117248535,0.0012674331665039062,0.8,0.2,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1}",0.93333592682798,0.9957451888287288,0.9645405578283544,0.031204631000374405,8
1.02790105342865,0.044738173484802246,0.08072245121002197,0.0005034208297729492,0.8,0.2,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9370470350603477,0.9962289000472415,0.9666379675537946,0.02959093249344691,5
0.8920406103134155,0.02583777904510498,0.07166147232055664,0.005017995834350586,0.8,0.2,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1}",0.9365085417874051,0.9964618610320829,0.966485201409744,0.02997665962233892,6
1.588334560394287,0.03954029083251953,0.07721006870269775,0.00041091442108154297,0.8,0.2,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.8}",0.9383206521828643,0.9972309521424212,0.9677758021626428,0.02945514997977844,1
0.996229887008667,0.04196310043334961,0.074104905128479,0.006560683250427246,0.8,0.2,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.2, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1}",0.9379017484927953,0.9976026227212903,0.9677521856070428,0.029850437114247508,2
